event_id,user_id,known_device,location_deviation,failed_login_count,recent_password_reset,mfa_verified,phone_change_frequency,login_time_deviation,trust_score,label
E008560,S1756,1,0.087,1,0,1,0,0.0728,67,0
E008561,S1250,1,0.0934,0,0,1,0,0.0989,78,1
E008562,S0064,1,0.4677,2,0,1,4,0.6735,34,1
E008563,S0500,0,0.0915,0,0,1,1,0.0729,69,0
E008564,S0267,0,0.858,2,1,1,2,0.894,12,1
E008565,S0164,1,0.3155,0,1,0,3,0.3288,50,0
E008566,S2552,1,0.0774,0,0,1,0,0.0394,59,0
E008567,S1303,1,0.0514,0,0,1,0,0.0554,86,0
E008568,S0020,1,0.0833,0,0,1,0,0.0179,83,0
E008569,S3716,1,0.0525,0,0,1,0,0.058,83,0
E008570,S0382,0,0.4859,8,1,1,1,0.4831,17,1
E008571,S0259,0,0.3964,1,0,1,5,0.2865,68,0
E008572,S1197,1,0.0419,0,1,1,0,0.0773,77,1
E008573,S0708,1,0.0729,0,0,1,0,0.0473,79,0
E008574,S1327,0,0.4375,0,0,1,0,0.4193,44,0
E008575,S4084,1,0.0411,0,0,1,0,0.0592,89,0
E008576,S0660,1,0.1214,0,0,1,0,0.0958,79,0
E008577,S1139,1,0.0725,0,0,1,0,0.0259,80,0
E008578,S3662,1,0.0345,0,0,1,0,0.0832,81,0
E008579,S0124,1,0.3479,2,1,1,3,0.2432,59,1
E008580,S1790,0,0.6749,0,0,1,1,0.4954,47,1
E008581,S1533,0,0.1352,0,0,1,0,0.0438,73,0
E008582,S3601,0,0.7289,0,1,0,0,0.7092,31,1
E008583,S2588,1,0.0604,0,0,1,0,0.0515,77,0
E008584,S2120,0,0.0136,0,0,1,0,0.2283,73,0
E008585,S1316,1,0.0811,0,0,1,0,0.102,64,0
E008586,S3784,1,0.1757,0,1,1,0,0.2463,70,0
E008587,S0725,1,0.1044,0,0,1,0,0.1245,75,0
E008588,S1896,1,0.087,0,0,1,0,0.0959,77,0
E008589,S3056,1,0.0578,0,1,1,2,0.2728,64,0
E008590,S0009,1,0.3165,2,0,0,8,0.368,72,1
E008591,S1491,1,0.0506,0,0,1,0,0.0523,76,0
E008592,S0092,0,0.7598,1,1,0,5,0.7324,33,0
E008593,S1612,1,0.0837,0,0,1,0,0.0426,91,0
E008594,S0097,0,0.8659,3,1,0,2,0.4666,27,1
E008595,S3495,1,0.1426,0,0,1,0,0.3175,81,0
E008596,S3844,1,0.0421,0,1,1,0,0.1608,71,0
E008597,S0262,0,0.5509,3,1,0,1,0.5572,8,1
E008598,S0244,1,0.0863,0,0,1,0,0.5728,96,0
E008599,S1683,1,0.163,1,1,1,0,0.0736,67,0
E008600,S0073,0,0.6952,1,0,0,4,0.2622,46,0
E008601,S4019,0,0.1553,0,0,1,0,0.0436,78,0
E008602,S2694,1,0.0396,0,0,1,0,0.1576,92,0
E008603,S2534,0,0.1112,0,0,1,0,0.1229,69,1
E008604,S3891,0,0.0575,0,0,1,0,0.0665,85,0
E008605,S1346,0,0.1953,0,1,1,0,0.1087,69,0
E008606,S0516,1,0.1132,0,0,1,0,0.0672,94,0
E008607,S0497,0,0.3469,0,0,1,0,0.3879,100,0
E008608,S1446,1,0.1737,0,0,1,0,0.288,76,0
E008609,S2181,0,0.069,0,0,1,0,0.0558,65,0
E008610,S0249,0,0.2775,3,1,0,2,0.1691,57,1
E008611,S1555,1,0.1401,0,0,1,0,0.2793,70,0
E008612,S2163,1,0.306,0,1,1,0,0.0546,73,0
E008613,S1562,0,0.084,0,0,1,0,0.0387,86,0
E008614,S0005,0,0.6556,2,1,0,2,0.6992,19,1
E008615,S2683,0,0.6857,0,0,1,0,0.5377,83,0
E008616,S1444,1,0.0626,0,0,1,0,0.0364,79,0
E008617,S2419,1,0.1223,0,1,1,0,0.0022,76,0
E008618,S3943,1,0.8684,5,1,1,0,0.4321,19,1
E008619,S3616,1,0.0406,0,0,1,0,0.0983,75,0
E008620,S0074,0,0.735,4,1,1,3,0.684,21,1
E008621,S1256,0,0.787,0,0,0,0,0.3969,85,1
E008622,S3987,1,0.0728,0,0,0,0,0.0303,78,0
E008623,S3136,1,0.2708,1,1,1,0,0.0433,96,0
E008624,S0147,0,0.3147,1,0,1,2,0.3561,68,1
E008625,S0961,0,0.6169,0,1,1,1,0.2902,22,1
E008626,S0563,1,0.0511,1,0,1,0,0.0996,89,0
E008627,S0294,0,0.0784,0,0,1,0,0.1063,83,0
E008628,S0451,1,0.2555,0,0,1,0,0.1167,91,0
E008629,S0762,1,0.0245,1,1,1,0,0.0129,83,0
E008630,S2739,0,0.124,0,1,1,0,0.1584,72,0
E008631,S4042,0,0.5367,4,1,1,0,0.513,16,1
E008632,S3331,0,0.0883,0,0,0,0,0.2344,78,1
E008633,S3447,1,0.0646,1,1,1,0,0.1338,60,0
E008634,S4101,1,0.0888,0,1,1,0,0.0675,83,0
E008635,S3546,1,0.0532,0,0,1,0,0.0619,67,1
E008636,S0049,1,0.4362,1,1,1,6,0.7991,52,1
E008637,S3334,1,0.0361,0,0,1,0,0.086,68,0
E008638,S2995,1,0.3064,0,0,1,0,0.2425,98,0
E008639,S3534,1,0.3729,2,1,1,0,0.4856,82,1
E008640,S0438,1,0.1396,0,0,1,0,0.1624,83,0
E008641,S2500,0,0.0814,0,0,1,0,0.1341,66,0
E008642,S2013,0,0.1233,0,0,1,0,0.1178,54,0
E008643,S3543,0,0.7743,1,1,0,0,0.3712,28,1
E008644,S2532,0,0.2897,0,0,1,0,0.0585,67,0
E008645,S1909,1,0.1281,0,0,1,0,0.3563,100,0
E008646,S2599,1,0.2305,3,0,0,0,0.2612,55,1
E008647,S0023,1,0.0077,0,1,1,0,0.1085,59,0
E008648,S0882,1,0.0413,0,0,1,0,0.155,89,0
E008649,S3649,1,0.0581,0,0,1,0,0.0784,98,0
E008650,S1332,1,0.064,1,1,1,1,0.1719,76,0
E008651,S0276,1,0.1292,0,0,1,0,0.4636,87,0
E008652,S2878,0,0.0349,0,0,1,0,0.0689,82,0
E008653,S0829,1,0.0527,0,0,1,0,0.1544,77,0
E008654,S0032,1,0.4918,1,0,1,4,0.4981,32,1
E008655,S2442,1,0.5106,1,0,0,2,0.4656,21,0
E008656,S3935,1,0.0603,0,1,1,0,0.6428,90,0
E008657,S2266,1,0.0732,0,1,1,0,0.0914,74,0
E008658,S2782,1,0.1701,0,0,1,0,0.1515,76,0
E008659,S0651,0,0.2041,0,0,1,1,0.0324,61,0
E008660,S1146,1,0.0199,0,0,1,0,0.0714,86,0
E008661,S0069,0,0.718,3,1,0,3,0.8645,24,1
E008662,S0750,0,0.0815,0,0,1,0,0.1202,57,0
E008663,S0087,0,0.7365,1,1,0,5,0.5585,21,1
E008664,S0299,0,0.6509,2,1,0,1,0.489,46,1
E008665,S0432,1,0.1142,0,0,1,0,0.0881,93,0
E008666,S3449,1,0.1332,0,0,0,0,0.0451,79,0
E008667,S0212,1,0.1036,0,1,1,0,0.2134,76,0
E008668,S1403,1,0.1379,0,1,1,0,0.1567,66,1
E008669,S2950,1,0.1035,1,1,1,0,0.0476,75,0
E008670,S3906,1,0.1482,0,0,1,0,0.022,80,0
E008671,S4072,0,0.8579,3,1,1,0,0.5738,25,1
E008672,S2890,1,0.075,0,0,1,0,0.0528,85,0
E008673,S4066,0,0.1664,0,1,1,0,0.3017,72,0
E008674,S4192,1,0.1387,0,0,1,0,0.0497,64,0
E008675,S1920,1,0.1262,0,1,1,0,0.1967,79,0
E008676,S1932,0,0.0544,0,0,0,0,0.0329,84,0
E008677,S0760,0,0.4528,4,0,0,1,0.8366,6,1
E008678,S2430,0,0.3319,0,0,0,0,0.339,8,1
E008679,S3006,0,0.2764,0,0,1,0,0.1079,68,0
E008680,S0109,0,0.3989,0,0,1,2,0.3141,61,1
E008681,S2137,0,0.0771,0,1,1,0,0.0636,95,0
E008682,S2898,1,0.052,0,0,1,0,0.0137,76,0
E008683,S2943,0,0.1845,0,0,1,0,0.1128,36,0
E008684,S0221,0,0.7941,4,1,1,4,0.8005,16,1
E008685,S2079,0,0.2623,0,0,0,0,0.5267,49,1
E008686,S2726,1,0.1448,0,1,1,0,0.1365,77,0
E008687,S2647,1,0.1783,0,0,1,0,0.1087,82,0
E008688,S0685,0,0.3752,0,0,0,0,0.5327,95,0
E008689,S0182,1,0.0362,1,0,1,0,0.4746,83,0
E008690,S3743,1,0.1675,0,0,1,0,0.0149,87,0
E008691,S0759,1,0.0875,0,0,1,0,0.1323,75,0
E008692,S2415,1,0.0452,0,1,1,0,0.0352,67,0
E008693,S2533,1,0.0318,0,1,1,0,0.0609,80,0
E008694,S0252,0,0.4557,0,1,1,4,0.4789,23,1
E008695,S2845,1,0.0984,0,1,1,1,0.1287,51,0
E008696,S1879,1,0.0966,0,1,0,0,0.115,100,0
E008697,S1435,1,0.0248,0,0,1,0,0.7498,81,0
E008698,S4067,0,0.0153,0,1,0,0,0.0375,74,0
E008699,S2003,0,0.3322,0,0,1,0,0.4709,54,0
E008700,S1666,1,0.1081,0,0,1,0,0.8745,67,0
E008701,S3173,1,0.0659,0,0,1,0,0.0358,77,0
E008702,S4029,1,0.0138,0,0,1,0,0.444,94,0
E008703,S0057,1,0.3362,0,0,1,5,0.5314,67,1
E008704,S0197,1,0.2201,0,0,1,3,0.6528,49,1
E008705,S0320,1,0.1628,0,0,1,0,0.0498,87,0
E008706,S1173,1,0.246,1,0,1,2,0.4209,82,1
E008707,S0924,0,0.2747,0,0,1,0,0.0138,64,0
E008708,S0084,0,0.7098,3,1,0,4,0.7545,27,0
E008709,S2207,0,0.0946,1,0,1,0,0.0554,63,0
E008710,S3738,0,0.152,0,1,1,0,0.2739,75,0
E008711,S1035,0,0.554,3,0,1,1,0.3931,13,1
E008712,S1338,1,0.0172,0,0,1,0,0.0765,81,0
E008713,S4178,0,0.6904,1,1,1,1,0.8494,21,1
E008714,S2653,0,0.119,0,0,0,1,0.0322,52,0
E008715,S2359,1,0.0097,0,0,1,0,0.0508,59,0
E008716,S2843,0,0.1279,0,0,1,0,0.07,92,0
E008717,S0934,1,0.1358,0,0,1,0,0.043,87,0
E008718,S1649,1,0.0614,0,1,1,0,0.4049,74,0
E008719,S2631,0,0.0971,0,0,1,0,0.2559,75,0
E008720,S3159,0,0.3236,0,0,0,1,0.2605,41,0
E008721,S0300,0,0.9322,3,1,0,5,0.4084,43,1
E008722,S2138,0,0.4645,1,0,1,0,0.6073,74,0
E008723,S0096,0,0.6246,2,1,1,5,0.8564,44,1
E008724,S1980,0,0.1918,1,1,1,1,0.1153,79,0
E008725,S0103,1,0.1028,0,0,1,1,0.0295,72,0
E008726,S0554,1,0.1062,0,1,1,0,0.0485,77,0
E008727,S0540,1,0.0638,0,0,1,0,0.1431,81,0
E008728,S2098,1,0.1198,0,1,1,1,0.0542,51,0
E008729,S1726,0,0.2457,1,0,1,0,0.1036,52,0
E008730,S1030,1,0.1673,0,0,1,0,0.1062,77,0
E008731,S0417,1,0.1738,0,0,0,0,0.0454,95,0
E008732,S2457,1,0.0463,0,0,1,0,0.0455,96,0
E008733,S1021,1,0.0397,0,0,1,0,0.0394,75,0
E008734,S1365,1,0.1015,0,0,1,0,0.1187,76,0
E008735,S0175,0,0.5991,1,1,1,2,0.3003,28,1
E008736,S3112,1,0.6278,0,0,1,1,0.4089,59,0
E008737,S2340,1,0.0814,0,1,1,0,0.1287,97,0
E008738,S3079,0,0.4285,2,0,1,0,0.9731,21,1
E008739,S1523,1,0.131,0,1,1,1,0.104,77,0
E008740,S2607,1,0.0471,0,0,1,0,0.0133,87,0
E008741,S0317,1,0.064,0,0,1,0,0.0288,76,0
E008742,S1625,1,0.0404,0,0,1,0,0.009,66,0
E008743,S3476,1,0.0641,0,0,1,0,0.1803,74,0
E008744,S0111,1,0.1834,0,0,1,0,0.0648,85,0
E008745,S2008,1,0.0432,0,0,1,0,0.0573,73,0
E008746,S1513,1,0.1656,0,0,1,0,0.0564,91,0
E008747,S2891,1,0.0953,0,0,1,0,0.0145,70,0
E008748,S1776,0,0.1342,0,1,0,2,0.1265,66,0
E008749,S0206,0,0.8179,1,0,0,5,0.4021,61,0
E008750,S2856,1,0.043,0,0,1,0,0.0658,79,1
E008751,S3615,1,0.1268,0,0,1,0,0.2549,84,0
E008752,S1858,1,0.0292,1,0,1,0,0.0476,58,0
E008753,S0291,1,0.3119,1,1,0,4,0.3109,41,1
E008754,S2701,1,0.0319,1,1,1,0,0.054,82,0
E008755,S0581,0,0.2243,3,1,0,0,0.6411,27,1
E008756,S2490,0,0.1377,0,0,1,0,0.0856,59,0
E008757,S0208,0,0.8914,6,1,0,2,0.7063,8,1
E008758,S1156,1,0.0103,0,0,1,0,0.8048,68,0
E008759,S2728,1,0.204,0,0,1,0,0.4177,72,0
E008760,S0012,0,0.7314,5,1,0,1,0.6638,10,1
E008761,S1735,0,0.1086,0,0,1,0,0.2381,100,0
E008762,S3038,1,0.0336,0,0,1,0,0.5998,83,0
E008763,S0043,1,0.2549,0,0,0,2,0.5831,26,1
E008764,S0708,1,0.143,0,0,1,0,0.1971,70,0
E008765,S2689,0,0.0017,0,0,1,0,0.0252,89,0
E008766,S0260,1,0.3969,0,1,0,3,0.4257,36,1
E008767,S1665,0,0.6859,1,0,0,0,0.5703,55,1
E008768,S0140,1,0.2211,1,0,0,5,0.5667,26,1
E008769,S2650,0,0.2996,0,0,1,1,0.31,18,1
E008770,S1646,0,0.5732,0,0,1,1,0.6033,80,0
E008771,S2794,1,0.1064,0,1,1,0,0.0218,80,1
E008772,S0399,1,0.3226,1,1,1,1,0.4474,36,0
E008773,S1927,0,0.0449,0,1,1,0,0.0661,72,0
E008774,S0868,0,0.0378,0,0,1,0,0.058,71,0
E008775,S0031,0,0.2102,0,1,0,4,0.3503,61,1
E008776,S1626,0,0.6304,1,1,0,0,0.4746,32,1
E008777,S3864,0,0.0776,0,0,1,0,0.102,66,0
E008778,S3888,1,0.168,0,0,1,0,0.1207,65,0
E008779,S3975,1,0.1012,1,1,1,0,0.2847,73,0
E008780,S2218,0,0.3006,0,1,0,2,0.3546,57,0
E008781,S1380,1,0.1349,0,0,1,0,0.5353,65,0
E008782,S1070,0,0.1311,0,1,1,0,0.5997,59,0
E008783,S2698,1,0.1408,0,0,1,0,0.5599,60,0
E008784,S0877,1,0.0722,0,0,1,0,0.1272,83,0
E008785,S2822,0,0.2986,4,1,0,0,0.7658,22,0
E008786,S1806,1,0.0839,1,0,1,0,0.0902,72,0
E008787,S1868,0,0.428,0,0,1,0,0.2787,65,1
E008788,S2880,0,0.767,1,0,0,0,0.6584,48,1
E008789,S1817,1,0.0772,0,0,1,0,0.2096,77,0
E008790,S1862,1,0.0556,0,0,1,0,0.0374,63,0
E008791,S0046,0,0.8557,4,1,0,6,0.7903,10,1
E008792,S3792,1,0.0691,0,0,1,0,0.0183,75,0
E008793,S1427,1,0.0451,0,0,1,0,0.1504,83,1
E008794,S0195,1,0.3695,0,0,0,1,0.3597,28,1
E008795,S1235,1,0.1404,1,1,1,0,0.0214,74,1
E008796,S2986,1,0.1862,0,1,1,1,0.1343,67,0
E008797,S3901,1,0.016,2,0,1,0,0.2836,51,0
E008798,S0118,1,0.0289,0,0,1,0,0.1385,68,0
E008799,S0123,1,0.1711,1,0,1,4,0.2939,55,1
E008800,S2923,0,0.1391,0,1,1,0,0.195,79,0
E008801,S1668,1,0.1323,0,1,1,0,0.1725,63,0
E008802,S0169,0,0.1949,1,1,0,5,0.3625,48,1
E008803,S4152,1,0.0705,0,0,1,0,0.4689,67,0
E008804,S0698,1,0.0316,0,0,1,0,0.2024,53,0
E008805,S1642,1,0.1719,0,0,1,0,0.0139,79,0
E008806,S0650,0,0.1228,1,1,1,0,0.1893,72,0
E008807,S0205,0,0.6331,0,1,0,6,0.5738,22,1
E008808,S3462,1,0.1444,0,1,0,0,0.218,82,1
E008809,S2038,1,0.1568,0,0,1,0,0.3903,76,0
E008810,S2566,1,0.1446,0,0,1,0,0.1209,73,0
E008811,S0290,0,0.8153,3,0,0,1,0.7711,31,1
E008812,S3049,1,0.0435,0,1,1,0,0.3211,64,0
E008813,S0217,1,0.4334,1,0,0,1,0.5967,56,1
E008814,S2003,0,0.6042,3,0,0,0,0.4196,28,1
E008815,S3422,1,0.0406,0,1,1,1,0.2051,95,0
E008816,S3765,0,0.6589,2,1,1,1,0.558,52,1
E008817,S3719,0,0.0694,0,0,1,0,0.5028,57,0
E008818,S4008,1,0.0762,0,0,1,0,0.0643,84,0
E008819,S1552,1,0.0195,0,0,1,1,0.101,78,0
E008820,S3106,0,0.1472,0,0,1,1,0.0507,82,0
E008821,S1712,0,0.1566,1,0,1,0,0.3495,73,0
E008822,S4031,0,0.061,0,1,1,0,0.192,67,0
E008823,S4153,1,0.0755,0,0,1,0,0.0838,75,0
E008824,S3966,1,0.0678,0,1,1,0,0.6763,75,0
E008825,S0177,1,0.6794,0,0,1,1,0.4279,20,1
E008826,S0603,1,0.0597,0,0,1,0,0.0871,73,0
E008827,S3422,1,0.1177,0,0,1,0,0.1711,75,0
E008828,S2372,1,0.0385,0,0,1,0,0.1871,77,0
E008829,S0220,1,0.0762,1,0,1,0,0.0503,79,0
E008830,S0027,0,0.8456,3,1,0,3,0.6568,31,1
E008831,S1384,1,0.0869,2,0,1,0,0.1553,81,0
E008832,S1283,1,0.2533,0,0,1,0,0.0626,81,0
E008833,S3189,1,0.0375,0,0,1,0,0.0467,83,0
E008834,S2391,1,0.052,1,0,1,0,0.0766,70,0
E008835,S0055,1,0.0958,0,0,1,0,0.1208,74,0
E008836,S0986,1,0.034,0,0,1,0,0.0444,100,0
E008837,S0308,1,0.137,0,0,1,0,0.052,94,0
E008838,S3251,0,0.5127,3,1,1,0,0.5769,19,1
E008839,S1059,0,0.5925,0,0,1,0,0.1271,80,0
E008840,S0911,0,0.216,1,0,0,1,0.6999,64,0
E008841,S0277,1,0.2557,1,1,1,5,0.5595,14,1
E008842,S2490,1,0.0278,0,0,1,0,0.1295,72,0
E008843,S2735,0,0.0771,0,0,1,0,0.1049,83,0
E008844,S3650,0,0.4965,1,1,0,1,0.1015,53,0
E008845,S1247,1,0.0317,0,0,1,0,0.1566,90,0
E008846,S3796,0,0.0586,0,0,1,0,0.5779,81,0
E008847,S3299,0,0.0375,0,0,1,0,0.0628,83,0
E008848,S1314,1,0.2787,0,0,1,0,0.0449,100,0
E008849,S3447,1,0.0515,0,0,1,0,0.0761,72,0
E008850,S1287,0,0.025,0,1,1,0,0.2495,82,0
E008851,S1965,0,0.1417,0,0,1,0,0.1297,75,0
E008852,S0654,1,0.019,0,0,1,0,0.0642,75,0
E008853,S2837,1,0.1686,0,0,1,0,0.0084,89,0
E008854,S1772,1,0.1479,0,0,1,0,0.1578,84,0
E008855,S0407,1,0.1139,0,0,1,0,0.5756,85,0
E008856,S3662,0,0.0946,0,1,1,0,0.1127,70,0
E008857,S1493,1,0.2009,0,1,1,0,0.0349,72,1
E008858,S0114,1,0.6137,0,0,1,0,0.6675,100,0
E008859,S1710,1,0.3636,1,0,1,1,0.416,41,1
E008860,S2020,0,0.0388,0,0,1,0,0.211,85,0
E008861,S1935,1,0.0521,1,0,1,0,0.1153,72,0
E008862,S3711,1,0.0679,0,0,1,0,0.0471,80,0
E008863,S1370,0,0.2001,2,0,1,2,0.3459,32,1
E008864,S1732,0,0.7903,0,0,1,0,0.6838,30,1
E008865,S0217,0,0.4444,5,1,0,1,0.6908,11,1
E008866,S2443,0,0.4155,1,0,1,0,0.2638,77,0
E008867,S0347,1,0.0229,0,0,1,0,0.0821,85,0
E008868,S3897,0,0.1676,0,0,1,0,0.5627,61,0
E008869,S0051,1,0.6845,1,1,0,1,0.7477,28,1
E008870,S3558,1,0.5257,1,0,0,0,0.4564,51,1
E008871,S1696,1,0.0803,0,0,1,0,0.1471,82,0
E008872,S3271,1,0.0411,0,0,1,1,0.2087,79,0
E008873,S2293,0,0.0419,0,0,1,0,0.0185,74,0
E008874,S2341,1,0.0633,0,0,1,0,0.0709,89,0
E008875,S2314,1,0.1843,1,1,0,0,0.2015,55,0
E008876,S1114,1,0.1156,0,0,1,0,0.0815,92,0
E008877,S0805,1,0.0478,0,0,1,0,0.0796,84,0
E008878,S2874,1,0.0818,0,0,1,0,0.0308,96,0
E008879,S2442,0,0.7337,3,1,0,1,0.4949,50,0
E008880,S1753,1,0.1623,0,0,1,0,0.0617,77,0
E008881,S4133,1,0.0645,0,0,1,0,0.0156,83,0
E008882,S3618,1,0.1333,0,1,1,0,0.1168,73,0
E008883,S0196,1,0.0373,0,0,1,0,0.6739,58,0
E008884,S2000,1,0.0331,2,0,1,0,0.0819,89,0
E008885,S3138,0,0.7097,0,0,1,0,0.301,77,0
E008886,S3953,1,0.1283,0,0,1,0,0.0574,74,0
E008887,S1179,1,0.1021,0,0,1,0,0.0615,75,0
E008888,S3769,1,0.0556,0,0,1,0,0.0702,77,0
E008889,S3610,1,0.0652,1,0,1,0,0.1574,89,0
E008890,S3439,1,0.0956,0,0,1,0,0.1136,82,0
E008891,S2040,1,0.0267,0,0,1,0,0.0049,84,0
E008892,S1859,0,0.3257,2,0,1,2,0.2925,70,0
E008893,S3627,0,0.33,1,1,1,0,0.6164,94,0
E008894,S2386,1,0.0128,0,0,1,0,0.0313,84,0
E008895,S1936,1,0.0737,0,0,1,0,0.2917,59,0
E008896,S1067,1,0.0431,0,0,1,0,0.0739,73,0
E008897,S1295,1,0.0179,1,1,1,0,0.1487,58,0
E008898,S0099,0,0.1715,0,0,1,0,0.2618,80,0
E008899,S2903,0,0.1243,1,0,1,0,0.5795,60,0
E008900,S2447,1,0.0801,0,0,1,0,0.0521,73,0
E008901,S0697,1,0.0196,0,0,0,0,0.1475,86,0
E008902,S2309,0,0.1675,0,0,1,0,0.4607,41,0
E008903,S0154,1,0.3578,0,0,1,3,0.5445,50,1
E008904,S2466,1,0.0675,1,0,1,0,0.6041,81,0
E008905,S2033,1,0.087,0,0,1,0,0.0317,71,0
E008906,S3318,0,0.6201,4,1,0,0,0.5898,35,1
E008907,S0287,1,0.1131,0,0,1,0,0.1699,100,0
E008908,S0096,0,0.3672,1,0,1,5,0.2082,26,1
E008909,S0087,1,0.1274,1,1,1,1,0.4226,41,0
E008910,S2636,1,0.1108,0,0,1,0,0.7826,75,0
E008911,S3596,1,0.06,0,0,1,0,0.0752,78,0
E008912,S0156,0,0.2213,2,0,1,3,0.3898,40,0
E008913,S0118,1,0.0277,0,0,1,0,0.0453,77,0
E008914,S2597,1,0.1222,0,0,1,0,0.641,75,0
E008915,S3079,0,0.1054,0,1,1,0,0.0707,61,0
E008916,S0682,1,0.1144,1,0,1,0,0.2337,73,0
E008917,S0531,0,0.0545,0,0,1,0,0.0892,50,0
E008918,S0245,0,0.4857,4,1,0,2,0.8904,38,1
E008919,S0215,0,0.4914,2,1,1,2,0.8647,24,1
E008920,S3781,1,0.2671,0,1,1,0,0.1067,98,0
E008921,S1943,1,0.0627,0,0,1,0,0.0784,77,0
E008922,S4162,1,0.1031,0,0,1,0,0.2063,24,0
E008923,S1861,1,0.0747,0,0,1,0,0.1717,79,1
E008924,S1417,1,0.3898,0,1,1,0,0.4081,83,1
E008925,S0946,0,0.7171,0,0,0,1,0.6605,69,1
E008926,S1520,0,0.4848,0,1,1,1,0.3863,55,0
E008927,S3922,1,0.0558,0,0,1,0,0.2271,85,0
E008928,S4085,1,0.0161,0,0,1,1,0.3919,82,1
E008929,S0291,0,0.5671,4,1,0,5,0.7683,22,1
E008930,S0784,1,0.0985,0,0,1,0,0.0594,77,0
E008931,S2304,1,0.5098,0,1,1,0,0.258,59,0
E008932,S2570,1,0.1905,0,0,1,0,0.1694,88,0
E008933,S2720,1,0.018,0,0,1,0,0.206,86,0
E008934,S0734,1,0.1731,0,0,1,0,0.1127,70,0
E008935,S2196,1,0.0552,0,0,1,0,0.0239,86,0
E008936,S0421,1,0.2949,0,0,1,0,0.1271,83,0
E008937,S1857,1,0.2537,0,0,1,0,0.1203,81,0
E008938,S1610,1,0.0962,0,0,1,0,0.099,69,0
E008939,S4180,1,0.1555,0,1,1,0,0.1108,97,0
E008940,S2949,1,0.1738,0,0,1,0,0.0846,94,0
E008941,S0181,0,0.8059,4,1,0,3,0.7366,0,1
E008942,S0160,0,0.7777,2,1,0,3,0.6824,11,1
E008943,S2017,1,0.3794,0,1,1,0,0.3113,45,0
E008944,S1460,1,0.0197,0,0,1,0,0.4209,71,0
E008945,S0023,1,0.5185,1,1,0,7,0.3648,33,0
E008946,S2760,1,0.3031,0,0,0,0,0.6632,70,0
E008947,S1895,0,0.221,0,0,1,0,0.1187,95,0
E008948,S0286,0,0.7971,3,1,0,3,0.9475,0,1
E008949,S1394,0,0.5321,0,0,1,0,0.5074,66,1
E008950,S3893,1,0.3706,1,0,0,1,0.2412,62,1
E008951,S0016,0,0.0941,0,0,1,0,0.1474,80,0
E008952,S0083,0,0.2129,0,0,1,3,0.4946,55,1
E008953,S0670,1,0.0253,0,0,1,0,0.4322,56,0
E008954,S0111,0,0.4738,1,1,0,1,0.562,56,0
E008955,S0169,0,0.3385,0,1,0,5,0.2095,52,1
E008956,S0296,1,0.5666,2,1,0,4,0.8175,29,1
E008957,S0484,1,0.07,0,0,1,0,0.1463,85,0
E008958,S2817,0,0.0173,0,0,1,0,0.692,77,0
E008959,S3072,1,0.024,0,0,1,0,0.1338,70,0
E008960,S0505,0,0.5517,0,1,0,1,0.7904,42,1
E008961,S0912,0,0.2338,0,1,1,1,0.1524,64,0
E008962,S0234,1,0.1012,0,1,1,1,0.2375,79,0
E008963,S1742,0,0.0172,0,0,1,0,0.1221,87,0
E008964,S3837,1,0.0546,0,0,1,0,0.1992,69,0
E008965,S2822,1,0.1748,0,0,1,0,0.0193,78,0
E008966,S3629,0,0.3448,0,0,1,2,0.4456,89,1
E008967,S2100,0,0.0125,0,0,1,0,0.2078,72,0
E008968,S0198,0,0.164,0,0,1,0,0.128,56,0
E008969,S0231,1,0.0614,0,0,1,0,0.0365,86,0
E008970,S3135,1,0.0722,0,0,0,0,0.0534,99,0
E008971,S0626,1,0.1255,0,0,1,0,0.1692,79,0
E008972,S0268,0,0.3898,0,1,1,4,0.5051,47,1
E008973,S0110,1,0.5646,0,0,0,7,0.181,32,1
E008974,S3225,1,0.1155,2,0,1,0,0.1122,85,0
E008975,S2208,0,0.6858,3,0,1,1,0.6715,25,1
E008976,S1009,0,0.2081,0,1,1,0,0.0352,64,0
E008977,S1244,1,0.0697,0,0,1,0,0.0379,73,0
E008978,S1269,1,0.0744,0,0,1,0,0.0382,88,0
E008979,S2276,1,0.5011,0,0,1,0,0.2321,37,0
E008980,S1945,1,0.029,0,0,1,0,0.0607,64,0
E008981,S3568,0,0.721,1,1,0,0,0.8062,28,1
E008982,S2934,0,0.0577,0,0,1,1,0.0635,83,0
E008983,S0676,1,0.1381,0,0,1,0,0.0936,82,0
E008984,S0128,1,0.1467,1,0,0,2,0.2517,42,1
E008985,S3043,0,0.4422,1,0,0,0,0.9461,14,1
E008986,S0059,0,0.8772,1,1,0,2,0.4542,5,1
E008987,S2989,1,0.2523,1,0,1,0,0.1687,100,0
E008988,S0251,1,0.058,0,0,1,0,0.1537,78,0
E008989,S0833,1,0.1156,0,0,1,0,0.0615,59,0
E008990,S3976,1,0.0378,0,0,0,0,0.0515,96,0
E008991,S0165,0,0.6684,6,1,0,5,0.678,26,1
E008992,S1216,0,0.0591,0,0,1,0,0.2347,58,0
E008993,S0550,1,0.0201,0,0,1,0,0.1657,64,0
E008994,S1023,1,0.0365,0,1,1,0,0.1574,86,0
E008995,S1772,1,0.1585,0,0,1,0,0.0704,83,0
E008996,S3340,1,0.0278,0,0,1,1,0.515,80,1
E008997,S2167,0,0.0508,0,1,1,0,0.0928,72,0
